BBOalert
Option
,1C,See chat message#16+; any distribution except 16-23 with 4441 distribution
1C--1D--1H--1S--1N--2N--3D--,3N,To Play; but a mild slam try
1C--1D--1H--1S--1N--2N--3D--,4C,BETA Asking for General Level of Control
1C--1D--1H--1S--1N--2N--3D--,4H,Invitational 
1C--1D--1H--1S--1N--2N--3D--,4S,Invitational 
1C--1D--1H--1S--1N--2N--3D--4C--,4D,0-2 ctrls. (A=2 K=1)
1C--1D--1H--1S--1N--2N--3D--4C--,4H,3 ctrls. (A=2 K=1)
1C--1D--1H--1S--1N--2N--3D--4C--,4S,4 ctrls. (A=2 K=1)
1C--1D--1H--1S--1N--2N--3D--4C--,4N,5 ctrls. (A=2 K=1)
1C--1D--1H--1S--1N--2N--3D--4C--,5C,6 ctrls. (A=2 K=1)
1C--1D--1H--1S--1N--2N--3D--4C--,5D,7+ ctrls. (A=2 K=1)
1C--1D--1H--1S--1N--3H--,3N,To Play
1C--1D--1H--1S--1N--3H--,4C,Pass or Correct to 4D
1C--1D--1H--1S--1N--3H--,4D,Pass or Correct to 5C (Game-going support for !C)
1C--1D--1H--1S--1N--3H--,4H,To Play
1C--1D--1H--1S--1N--3S--,3N,To Play
1C--1D--1H--1S--1N--3S--,4C,Pass or Correct to 4D
1C--1D--1H--1S--1N--3S--,4D,Pass or Correct to 5C (Game-going support for !C)
1C--1D--1H--1S--1N--3S--,4S,To Play
1C--1D--1H--1S--1N--3S--,5C,Pass or Correct
1C--1D--1H--1S--1N--4C--,4D,0-2 ctrls. (A=2 K=1)
1C--1D--1H--1S--1N--4C--,4H,3 ctrls. (A=2 K=1)
1C--1D--1H--1S--1N--4C--,4S,4 ctrls. (A=2 K=1)
1C--1D--1H--1S--1N--4C--,4N,5 ctrls. (A=2 K=1)
1C--1D--1H--1S--1N--4C--,5C,6 ctrls. (A=2 K=1)
1C--1D--1H--1S--1N--4C--,5D,7+ ctrls. (A=2 K=1)
1C--1D--1H--1S--1N--4D--,4H,Accepts Transfer
1C--1D--1H--1S--1N--4H--,4S,Accepts Transfer
1C--1D--1H--1S--1N--4S--,5C,To Play
1C--1D--1H--1S--1N--4S--,5D,To Play
1C--1D--1H--1S--2C--,2H,Natural; preference for !H
1C--1D--1H--1S--2C--2H--,2S,Romex; request to make a short-suit trial
1C--1D--1H--1S--2C--2H--,2N,Long-suit trial in !S
1C--1D--1H--1S--2C--2H--,3C,Long-suit trial in !C
1C--1D--1H--1S--2C--2H--,3D,Long-suit trial in !D
1C--1D--1H--1S--2C--2H--2S--,2N,asks for short suit bid
1C--1D--1H--1S--2C--2H--2S--,3H,No Game interest
1C--1D--1H--1S--2C--2H--2S--,4H,To Play
1C--1D--1H--1S--2C--2H--2N--,3H,No Game interest
1C--1D--1H--1S--2C--2H--2N--,4H,To Play
1C--1D--1H--1S--2C--2H--3C--,3H,No Game interest
1C--1D--1H--1S--2C--2H--3C--,4H,To Play
1C--1D--1H--1S--2C--2H--3D--,3H,No Game interest
1C--1D--1H--1S--2C--2H--3D--,4H,To Play
1C--1D--1H--1S--2D--,2H,Natural; Preference for !H
1C--1D--1H--1S--2D--2H--,2S,Romex; request to make a short-suit trial
1C--1D--1H--1S--2D--2H--,2N,Long-suit trial in !S
1C--1D--1H--1S--2D--2H--,3C,Long-suit trial in !C
1C--1D--1H--1S--2D--2H--,3D,Long-suit trial in !D
1C--1D--1H--1S--2D--2H--2S--,2N,asks for short suit bid
1C--1D--1H--1S--2D--2H--2S--,3H,No Game interest
1C--1D--1H--1S--2D--2H--2S--,4H,To Play
1C--1D--1H--1S--2D--2H--2N--,3H,No Game interest
1C--1D--1H--1S--2D--2H--2N--,4H,To Play
1C--1D--1H--1S--2D--2H--3C--,3H,No Game interest
1C--1D--1H--1S--2D--2H--3C--,4H,To Play
1C--1D--1H--1S--2D--2H--3D--,3H,No Game interest
1C--1D--1H--1S--2D--2H--3D--,4H,To Play
1C--1D--1H--1S--2N--,3C,Puppet Stayman
1C--1D--1H--1S--2N--,3D,Transfer to !H
1C--1D--1H--1S--2N--,3H,Transfer to !S
1C--1D--1H--1S--2N--,3S,Transfer to !C
1C--1D--1H--1S--2N--,3N,Transfer to !C
1C--1D--1H--1S--2N--,4C,Beta: Asking for general level of control A=2 K=1
1C--1D--1H--1S--2N--3C--,3D,Denies a 5CM but promises at least ONE 4CM
1C--1D--1H--1S--2N--3C--,3H,5CM
1C--1D--1H--1S--2N--3C--,3S,5CM
1C--1D--1H--1S--2N--3C--,3N,To Play; Denies a 4+ Major
1C--1D--1H--1S--2N--3C--3D--,3H,Shows a 4-card !S suit (and denies 4-card !H)
1C--1D--1H--1S--2N--3C--3D--,3S,Promises a 4-card !H suit; and denies a 4-card !S suit
1C--1D--1H--1S--2N--3C--3D--,3N,To Play; Denies a 4+ Major
1C--1D--1H--1S--2N--3C--3D--,4C,Slam inv with both 4CMs
1C--1D--1H--1S--2N--3C--3D--,4D,Promises BOTH 4CMs with no slam interest
1C--1D--1H--1S--2N--3C--3D--4C--,4D,Beta; General Control Ask
1C--1D--1H--1S--3N--,4C,Puppet Stayman
1C--1D--1H--1S--3N--4C--,4D,Denies a 5CM; promises at least ONE 4CM
1C--1D--1H--1S--3N--4C--,4H,5CM
1C--1D--1H--1S--3N--4C--,4S,5CM
1C--1D--1H--1S--3N--4C--,4N,Denies a 4+ Major
1C--1D--1H--1S--3N--4C--4D--,4H,Shows 4-card !H; May have 4-card !S as well
1C--1D--1H--1S--3N--4C--4D--,4S,Shows 4-card !S; Denies 4-card !H
1C--1D--1H--1S--3N--4C--4D--,5C,Slam inv with both 4CMs
1C--1D--1H--1S--3N--4C--4D--5C--,5D,Beta; General Control Ask
1C--1D--1H--1N--,2C,Forcing Enquiry; asking the location of the singleton
1C--1D--1H--1N--,2H,To Play
1C--1D--1H--1N--,2S,!H and !S as side suit 22-23 hcps
1C--1D--1H--1N--,2N,bal.; 19-21 hcps
1C--1D--1H--1N--,3H,inv in !H; 19-21 hcps
1C--1D--1H--1N--,3N,bal. 25-27 hcps
1C--1D--1H--1N--,4H,To Play
1C--1D--1H--1N--2C--,2D,Shows a !C Singleton
1C--1D--1H--1N--2C--,2H,Shows a !D Singleton
1C--1D--1H--1N--2C--2D--,3C,Beta. General Control Ask
1C--1D--1H--1N--2C--2D--3C--,3D,0 ctrls. A=2; K=1
1C--1D--1H--1N--2C--2D--3C--,3H,1 ctrls. A=2; K=1
1C--1D--1H--1N--2C--2D--3C--,3S,2 ctrls. A=2; K=1
1C--1D--1H--1N--2C--2D--3C--,3N,3 ctrls. A=2; K=1
1C--1D--1H--1N--2C--2H--,3D,Beta. General Control Ask
1C--1D--1H--1N--2C--2H--3D--,3H,0 ctrls. A=2; K=1
1C--1D--1H--1N--2C--2H--3D--,3S,1 ctrls. A=2; K=1
1C--1D--1H--1N--2C--2H--3D--,3N,2 ctrls. A=2; K=1
1C--1D--1H--1N--2C--2H--3D--,4C,3 ctrls. A=2; K=1
1C--1D--1H--1N--2N--,3C,4 cards
1C--1D--1H--1N--2N--,3D,4 cards
1C--1D--1H--1N--2N--,3H,no other 4 cards; min.
1C--1D--1H--1N--2N--,3S,4 cards
1C--1D--1H--1N--2N--,3N,no other 4 cards; max.
1C--1D--1H--2H--,2S,Beta. General Control Ask
1C--1D--1H--2H--,2N,bal. 19-21
1C--1D--1H--2H--,3C,Game try; 19-21
1C--1D--1H--2H--,3D,Game try 19-21
1C--1D--1H--2H--,3H,inv in !H; 19-21 hcps
1C--1D--1H--2H--,3N,bal. 25-27 hcps
1C--1D--1H--2H--2S--,2N,0 ctrls. A=2; K=1
1C--1D--1H--2H--2S--,3C,1 Control A=2; K=1
1C--1D--1H--2H--2S--,3D,2 ctrls. A=2; K=1
1C--1D--1H--2H--2S--,3H,3 ctrls. A=2; K=1
1C--1D--1N--,2C,NF Stayman. Does not promise a 4CM
1C--1D--1N--,2D,Transfer to !H OR the start of an inv sequence
1C--1D--1N--,2H,Transfer to !S
1C--1D--1N--,2S,Transfer to !C
1C--1D--1N--,2N,Transfer to !D
1C--1D--1N--,3C,Distributional single-suiter in the 5-7 point range
1C--1D--1N--,3D,Distributional single-suiter in the 5-7 point range
1C--1D--1N--,3H,5-7-point Major/Minor-2-suiter with 4-card !H and a 6cm
1C--1D--1N--,3S,5-7-point Major/Minor-2-suiter with 4-card !S and a 6cm
1C--1D--1N--,3N,Natural and "to play".
1C--1D--1N--,4C,Beta. General Control Asking
1C--1D--1N--,4D,Transfer to !H (not a slam try)
1C--1D--1N--,4H,Transfer to !S (not a Slam Try)
1C--1D--1N--,4S,Distributional Minor 2-suiter; at least 6-5; not a slam try.
1C--1D--1N--2C--,2D,No 4CM
1C--1D--1N--2C--,2H,4 cards
1C--1D--1N--2C--,2S,4 cards
1C--1D--1N--2C--2D--,2H,To Play; 5+ !H and 4-card !S
1C--1D--1N--2C--2D--,2S,To play; with 5+ !S and 4-card !H
1C--1D--1N--2C--2D--,2N,Mildly inv to 3NT; does not promise 4 card Major
1C--1D--1N--2C--2D--,3C,Asks to bid stoppers up-the line. Natural if passed hand and non forcing
1C--1D--1N--2C--2D--,3D,Game Values but no stopper in !C. If Passed hand it is natural and NF
1C--1D--1N--2C--2D--,3H,inv with 5+ !H and 4-card !S
1C--1D--1N--2C--2D--,3S,inv with 5+ !S and 4-card !H
1C--1D--1N--2C--2D--,3N,Sign Off
1C--1D--1N--2C--2D--,4C,BETA Asking for General Level of Control
1C--1D--1N--2C--2D--3C--,3D,!D Suit/Stop
1C--1D--1N--2C--2D--3C--,3H,Denies a !D Stop; Shows !H
1C--1D--1N--2C--2D--3C--,3S,Denies a strong holding in either red suit. Implies 5-card !C.
1C--1D--1N--2C--2D--3C--,3N,To Play; probably with 3343 Shape and decent values in !S; !H and !D.
1C--1D--1N--2C--2D--3D--,3H,3-card !H; No strong !C holding
1C--1D--1N--2C--2D--3D--,3S,3-card !S; No strong !C holding; no 3-card !H. implies 5-card !D
1C--1D--1N--2C--2D--3D--,3N,To Play; with decent !C Values
1C--1D--1N--2C--2D--3H--,3S,max. range with Hxx in !S and Hx in !H
1C--1D--1N--2C--2D--3H--,3N,To Play; max.; probably with a 5cm and 3-2 in (!H+!S)
1C--1D--1N--2C--2D--3H--,4H,To Play; with 3-card !H; max.
1C--1D--1N--2C--2D--3S--,3N,To Play; max.; probably with a strong 5cm and no decent fit for !S
1C--1D--1N--2C--2D--3S--,4S,To Play; max. with 3-card !S
1C--1D--1N--2C--2D--4C--,4D,0-2 ctrls. (A=2 K=1)
1C--1D--1N--2C--2D--4C--,4H,3 ctrls. (A=2 K=1)
1C--1D--1N--2C--2D--4C--,4S,4 ctrls. (A=2 K=1)
1C--1D--1N--2C--2D--4C--,4N,5 ctrls. (A=2 K=1)
1C--1D--1N--2C--2D--4C--,5C,6 ctrls. (A=2 K=1)
1C--1D--1N--2C--2D--4C--,5D,7+ ctrls. (A=2 K=1)
1C--1D--1N--2C--2H--,2S,4-card !S. It denies 4-card !H; but values for at least a raise to 2NT.
1C--1D--1N--2C--2H--,2N,Mildly inv to 3NT; does not promise 4 Card Major
1C--1D--1N--2C--2H--,3C,Asks to bid stoppers up-the line. Natural IF PASSED HAND and non forcing
1C--1D--1N--2C--2H--,3D,Game Values but no stopper in !C. IF PASSED HAND it is natural non forcing
1C--1D--1N--2C--2H--,3H,inv to Game
1C--1D--1N--2C--2H--2S--,2N,Sign Off; not max.range
1C--1D--1N--2C--2H--2S--,3S,Sign off; not max. range
1C--1D--1N--2C--2H--2S--,3N,Sign Off
1C--1D--1N--2C--2H--2S--,4S,Sgin off
1C--1D--1N--2C--2H--2N--,3N,Sign Off; max.range
1C--1D--1N--2C--2H--3C--,3D,!D Suit/Stop; implies a possible weakness in !S
1C--1D--1N--2C--2H--3C--,3H,Denies a !D Stop
1C--1D--1N--2C--2H--3C--,3S,Also Denies a !D Stop; but shows a 4-card !S suit in addition to the !H
1C--1D--1N--2C--2H--3C--,3N,To Play; probably with 3433 Shape and decent values in !S and !D.
1C--1D--1N--2C--2H--3D--,3H,No Strong !C holding; No 4-card !S
1C--1D--1N--2C--2H--3D--,3S,No Strong !C Holding; 4-card !S
1C--1D--1N--2C--2H--3D--,3N,To Play
1C--1D--1N--2C--2S--,2N,Mildly inv to 3NT; does not promise 4 card Major
1C--1D--1N--2C--2S--,3C,4 cards in !H and 5+ in !C
1C--1D--1N--2C--2S--,3D,Denies 4 cards in !S; 4 cards in !H and 5 in !D
1C--1D--1N--2C--2S--,3S,inv in !S
1C--1D--1N--2C--2S--2N--,3N,Sign Off; max.range
1C--1D--1N--2D--,2H,Accepts Transfer
1C--1D--1N--2D--,2S,Good 4-card !H support; max. with xx in !S
1C--1D--1N--2D--,2N,Max; Good 4-card !H Support; 4432 shape; no worthless doubleton
1C--1D--1N--2D--,3C,Good 4-card !H support; max. with xx in !C.
1C--1D--1N--2D--,3D,Good 4-card !H support; max. with xx in !D.
1C--1D--1N--2D--,3H,Good 4-card !H Support; Max with exactly 3433 shape
1C--1D--1N--2D--2H--,2S,Cancel the Transfer. Asking Opener to bid 2NT if min. otherwise to describe the hand (14+ hcps)
1C--1D--1N--2D--2H--,2N,inv in !H or NT
1C--1D--1N--2D--2H--,3C,2-suiter
1C--1D--1N--2D--2H--,3D,2-suiter
1C--1D--1N--2D--2H--,3H,inv in !H
1C--1D--1N--2D--2H--,3S,Major 2-suiter with longer !H
1C--1D--1N--2D--2H--,3N,Pass or Correct with 3 !H
1C--1D--1N--2D--2H--,4C,Beta; General Control Ask
1C--1D--1N--2D--2H--,4H,Mildly inv to Slam
1C--1D--1N--2D--2H--2S--,2N,min. hand
1C--1D--1N--2D--2H--2S--,3C,Better than min.; not a 4333 hand; 4+ cards in the suit
1C--1D--1N--2D--2H--2S--,3D,Better than min.; not a 4333 hand; 4+ cards in the suit
1C--1D--1N--2D--2H--2S--,3H,Better than min.; 4 cards in the suit
1C--1D--1N--2D--2H--2S--,3S,Better than min.; 4 cards in the suit
1C--1D--1N--2D--2H--2S--,3N,Better than min.; 3334 or 3343 hand
1C--1D--1N--2D--2H--2S--3C--,3D,4 cards in the Suit
1C--1D--1N--2D--2H--2S--3C--,3H,4 cards in the Suit
1C--1D--1N--2D--2H--2S--3C--,3S,4 cards in the Suit
1C--1D--1N--2D--2H--2S--3C--,3N,To Play
1C--1D--1N--2D--2H--2S--3C--3D--,3H,4 cards in the Suit
1C--1D--1N--2D--2H--2S--3C--3D--,3S,4 cards in the Suit
1C--1D--1N--2D--2H--2S--3C--3D--,3N,No other 4 Card Suit
1C--1D--1N--2D--2H--2S--3C--3D--3H--,3S,4 cards in the Suit
1C--1D--1N--2D--2H--2S--3C--3D--3H--,3N,To Play
1C--1D--1N--2D--2H--2S--3C--3D--3H--,4H,To play
1C--1D--1N--2D--2H--2S--3C--3D--3H--3S--,3N,Nothing else to say
1C--1D--1N--2D--2H--2S--3C--3D--3H--3S--3N--,4N,Asking for any concealed 4 card Minor
1C--1D--1N--2D--2H--2S--3C--3D--3H--3S--3N--4N--,5D,I have 4-cards in !D
1C--1D--1N--2D--2H--2S--3C--3D--3S--,3N,To Play
1C--1D--1N--2D--2H--2S--3C--3D--3S--,4H,Signoff 
1C--1D--1N--2D--2H--2S--3C--3D--3S--,4S,To Play
1C--1D--1N--2D--2H--2S--3C--3D--3N--,4N,Asking for any concealed 4 card Minor
1C--1D--1N--2D--2H--2S--3C--3D--3N--4N--,5D,I have 4-cards in !D
1C--1D--1N--2D--2H--2S--3C--3H--,3S,4 cards in the Suit
1C--1D--1N--2D--2H--2S--3C--3H--,3N,No ther 4-card Suit
1C--1D--1N--2D--2H--2S--3C--3H--3N--,4N,Asking for any concealed 4 card Minor
1C--1D--1N--2D--2H--2S--3C--3H--3N--4N--,5D,I have 4-cards in !D
1C--1D--1N--2D--2H--2S--3C--3S--,3N,Nothing else to say
1C--1D--1N--2D--2H--2S--3C--3S--3N--,4N,Asking for any concealed 4 card Minor
1C--1D--1N--2D--2H--2S--3C--3S--3N--4N--,5D,I have 4-cards in !D
1C--1D--1N--2D--2H--2S--3D--,3H,4 cards in the Suit
1C--1D--1N--2D--2H--2S--3D--,3S,4 cards in the Suit
1C--1D--1N--2D--2H--2S--3D--,3N,To Play
1C--1D--1N--2D--2H--2S--3D--3H--,3S,4 cards in the Suit
1C--1D--1N--2D--2H--2S--3D--3H--,3N,Nothing else to say
1C--1D--1N--2D--2H--2S--3D--3H--3S--,3N,Sign off
1C--1D--1N--2D--2H--2S--3D--3H--3S--,4S,Sign off
1C--1D--1N--2D--2H--2S--3D--3H--3N--,4N,Forcing 
1C--1D--1N--2D--2H--2S--3D--3H--3N--4N--,5C,Non-forcing 
1C--1D--1N--2D--2H--2S--3D--3S--,3N,Nothing else to say
1C--1D--1N--2D--2H--2S--3H--,3S,4 cards in the Suit
1C--1D--1N--2D--2H--2S--3H--,3N,To Play
1C--1D--1N--2D--2H--2S--3H--3S--,3N,Nothing else to say
1C--1D--1N--2D--2H--2S--3S--,3N,Sign Off
1C--1D--1N--2D--2H--2S--3S--,4S,To Play
1C--1D--1N--2D--2H--4C--,4D,0-2 ctrls. (A=2 K=1)
1C--1D--1N--2D--2H--4C--,4H,3 ctrls. (A=2 K=1)
1C--1D--1N--2D--2H--4C--,4S,4 ctrls. (A=2 K=1)
1C--1D--1N--2D--2H--4C--,4N,5 ctrls. (A=2 K=1)
1C--1D--1N--2D--2H--4C--,5C,6 ctrls. (A=2 K=1)
1C--1D--1N--2D--2H--4C--,5D,7+ ctrls. (A=2 K=1)
1C--1D--1N--2D--2S--,2N,Shows the inv hand with no 4-card !H; or a hand with 5+ !H and no game interest. Tells Opener to bid suits up-the-line.
1C--1D--1N--2D--2S--,3C,Cue-bid for !H
1C--1D--1N--2D--2S--,3D,Cue-bid for !H; denying a !C Control
1C--1D--1N--2D--2S--,3H,Eta; trump asking in !H
1C--1D--1N--2D--2S--,3S,Cue bid for !H; !S Control and 1st Round Control of both Minors
1C--1D--1N--2D--2S--,3N,To Play
1C--1D--1N--2D--2S--,4C,Beta; General Control Ask. Agrees !H as trumps
1C--1D--1N--2D--2S--,4H,Shows the inv-type hand with 4-card !H
1C--1D--1N--2D--2S--2N--,3C,4-card !C
1C--1D--1N--2D--2S--2N--,3D,No 4-card !C; 4-card !D
1C--1D--1N--2D--2S--2N--,3H,No 4cm
1C--1D--1N--2D--2S--3H--,3S,Jxxx or worse in !H
1C--1D--1N--2D--2S--3H--,3N,Hxxx in !H (No Jack)
1C--1D--1N--2D--2S--3H--,4C,HJxx in !H
1C--1D--1N--2D--2S--3H--,4D,HHxx in !H (No Jack)
1C--1D--1N--2D--2S--3H--,4H,HHJx in !H
1C--1D--1N--2D--2S--3H--,4S,HHHx in !H
1C--1D--1N--2D--2S--4C--,4D,0-2 ctrls. (A=2 K=1)
1C--1D--1N--2D--2S--4C--,4H,3 ctrls. (A=2 K=1)
1C--1D--1N--2D--2S--4C--,4S,4 ctrls. (A=2 K=1)
1C--1D--1N--2D--2S--4C--,4N,5 ctrls. (A=2 K=1)
1C--1D--1N--2D--2S--4C--,5C,6 ctrls. (A=2 K=1)
1C--1D--1N--2D--2S--4C--,5D,7+ ctrls. (A=2 K=1)
1C--1D--1N--2D--3C--,3D,Cue-bid for !H
1C--1D--1N--2D--3C--,3H,To play; 5+ !H with no game interest
1C--1D--1N--2D--3C--,3S,Shows the inv-type hand with no 4-card !H but 4-card !S
1C--1D--1N--2D--3C--,3N,To Play; showing an inv-type hand with no 4-card !H or !S
1C--1D--1N--2D--3C--,4C,Beta; General Control Ask. Agrees !H as trumps
1C--1D--1N--2D--3C--,4H,Shows the inv-type hand with 4-card !H
1C--1D--1N--2D--3C--4C--,4D,0-2 ctrls. (A=2 K=1)
1C--1D--1N--2D--3C--4C--,4H,3 ctrls. (A=2 K=1)
1C--1D--1N--2D--3C--4C--,4S,4 ctrls. (A=2 K=1)
1C--1D--1N--2D--3C--4C--,4N,5 ctrls. (A=2 K=1)
1C--1D--1N--2D--3C--4C--,5C,6 ctrls. (A=2 K=1)
1C--1D--1N--2D--3C--4C--,5D,7+ ctrls. (A=2 K=1)
1C--1D--1N--2D--3D--,3H,To Play; 5+ !H with no game interest
1C--1D--1N--2D--3D--,3S,Shows the inv-type hand with 4-card !S but no 4-card !H
1C--1D--1N--2D--3D--,3N,To Play; showing the inv-type hand with no 4CM
1C--1D--1N--2D--3D--,4C,Beta; General Control Ask. Agrees !H as trumps
1C--1D--1N--2D--3D--,4H,To Play
1C--1D--1N--2D--3D--4C--,4D,0-2 ctrls. (A=2 K=1)
1C--1D--1N--2D--3D--4C--,4H,3 ctrls. (A=2 K=1)
1C--1D--1N--2D--3D--4C--,4S,4 ctrls. (A=2 K=1)
1C--1D--1N--2D--3D--4C--,4N,5 ctrls. (A=2 K=1)
1C--1D--1N--2D--3D--4C--,5C,6 ctrls. (A=2 K=1)
1C--1D--1N--2D--3D--4C--,5D,7+ ctrls. (A=2 K=1)
1C--1D--1N--2H--,2S,Accepts the Transfer
1C--1D--1N--2H--,3C,4-Card !S Support; max.; showing Ace of !C
1C--1D--1N--2H--,3D,4-Card !S Support; max.; showing Ace of !D; denies Ace of !C
1C--1D--1N--2H--,3H,4-Card !S Support; max.; showing Ace of !H; Denies Ace of !C or !D
1C--1D--1N--2H--2S--,2N,inv with 5 cards in !S
1C--1D--1N--2H--2S--,3C,Second Suit; Forcing to Game
1C--1D--1N--2H--2S--,3D,Second Suit; Forcing to Game
1C--1D--1N--2H--2S--,3H,Second Suit; Forcing to Game
1C--1D--1N--2H--2S--,3S,inv in !S
1C--1D--1N--2H--2S--,3N,Pass or Correct with 3+ cards in !S
1C--1D--1N--2H--2S--,4C,BETA Asking for General Level of Control
1C--1D--1N--2H--2S--,4D,Second Suit; inv to Slam
1C--1D--1N--2H--2S--,4H,Second Suit; inv to Slam
1C--1D--1N--2H--2S--,4S,Mildly inv to Slam
1C--1D--1N--2H--2S--4C--,4D,0-2 ctrls. (A=2 K=1)
1C--1D--1N--2H--2S--4C--,4H,3 ctrls. (A=2 K=1)
1C--1D--1N--2H--2S--4C--,4S,4 ctrls. (A=2 K=1)
1C--1D--1N--2H--2S--4C--,4N,5 ctrls. (A=2 K=1)
1C--1D--1N--2H--2S--4C--,5C,6 ctrls. (A=2 K=1)
1C--1D--1N--2H--2S--4C--,5D,7+ ctrls. (A=2 K=1)
1C--1D--1N--2H--3C--,3D,Cue Bid for !S
1C--1D--1N--2H--3C--,3H,Cue Bid for !S; denies !D ctrls.
1C--1D--1N--2H--3C--,3S,Sign Off; No game interest
1C--1D--1N--2H--3C--,3N,BETA Asking for General Level of Control
1C--1D--1N--2H--3C--,4C,Cue-bid for !S; also Aces of !D and of !H
1C--1D--1N--2H--3C--,4S,Sign off
1C--1D--1N--2H--3C--3N--,4C,0-2 ctrls. (A=2 K=1)
1C--1D--1N--2H--3C--3N--,4D,3 ctrls. (A=2 K=1)
1C--1D--1N--2H--3C--3N--,4H,4 ctrls. (A=2 K=1)
1C--1D--1N--2H--3C--3N--,4S,5 ctrls. (A=2 K=1)
1C--1D--1N--2H--3C--3N--,4N,6 ctrls. (A=2 K=1)
1C--1D--1N--2H--3C--3N--,5C,7 ctrls. (A=2 K=1)
1C--1D--1N--2H--3D--,3H,Cue-bid for !S
1C--1D--1N--2H--3D--,3S,To Play; with no Game interest
1C--1D--1N--2H--3D--,3N,BETA Asking for General Level of Control
1C--1D--1N--2H--3D--,4C,Cue- bid for !S; denies A of !H
1C--1D--1N--2H--3D--,4D,Cue-bid for !S; also A of !H and of !C
1C--1D--1N--2H--3D--,4H,Invitational 
1C--1D--1N--2H--3D--,4S,Sign off
1C--1D--1N--2H--3D--3N--,4C,0-2 ctrls. (A=2 K=1)
1C--1D--1N--2H--3D--3N--,4D,3 ctrls. (A=2 K=1)
1C--1D--1N--2H--3D--3N--,4H,4 ctrls. (A=2 K=1)
1C--1D--1N--2H--3D--3N--,4S,5 ctrls. (A=2 K=1)
1C--1D--1N--2H--3D--3N--,4N,6 ctrls. (A=2 K=1)
1C--1D--1N--2H--3D--3N--,5C,7 ctrls. (A=2 K=1)
1C--1D--1N--2H--3H--,3S,To Play; with no Game interest
1C--1D--1N--2H--3H--,3N,BETA Asking for General Level of Control
1C--1D--1N--2H--3H--,4C,Cue-bid for !S
1C--1D--1N--2H--3H--,4D,Cue Bid for !S; denies a !C Control
1C--1D--1N--2H--3H--,4H,Cue Bid for !S; Also promising the two Minor Suit Aces
1C--1D--1N--2H--3H--,4S,To Play
1C--1D--1N--2H--3H--3N--,4C,0-2 ctrls. (A=2 K=1)
1C--1D--1N--2H--3H--3N--,4D,3 ctrls. (A=2 K=1)
1C--1D--1N--2H--3H--3N--,4H,4 ctrls. (A=2 K=1)
1C--1D--1N--2H--3H--3N--,4S,5 ctrls. (A=2 K=1)
1C--1D--1N--2H--3H--3N--,4N,6 ctrls. (A=2 K=1)
1C--1D--1N--2H--3H--3N--,5C,7 ctrls. (A=2 K=1)
1C--1D--1N--2S--,2N,Break the Transfer; 3+ cards in !C; Max. Range
1C--1D--1N--2S--,3C,Accepts Transfer
1C--1D--1N--2S--2N--,3C,Sign Off
1C--1D--1N--2S--2N--,3D,Second Suit
1C--1D--1N--2S--2N--,3H,Second Suit
1C--1D--1N--2S--2N--,3S,Second Suit
1C--1D--1N--2S--2N--,3N,To Play
1C--1D--1N--2S--2N--,4C,General Slam invitation in !C; inviting Cue-bids
1C--1D--1N--2S--2N--,4D,BETA Asking for General Level of Control
1C--1D--1N--2S--2N--,4H,Invitational 
1C--1D--1N--2S--2N--,4S,Invitational 
1C--1D--1N--2S--2N--4D--,4H,0-2 ctrls. (A=2 K=1)
1C--1D--1N--2S--2N--4D--,4S,3 ctrls. (A=2 K=1)
1C--1D--1N--2S--2N--4D--,4N,3 ctrls. (A=2 K=1)
1C--1D--1N--2S--2N--4D--,5C,4 ctrls. (A=2 K=1)
1C--1D--1N--2S--2N--4D--,5D,5 ctrls. (A=2 K=1)
1C--1D--1N--2S--2N--4D--,5H,6 ctrls. (A=2 K=1)
1C--1D--1N--2S--2N--4D--,5S,7 ctrls. (A=2 K=1)
1C--1D--1N--2S--3C--,3D,Suit/Stop in !D; implies a weakness in at least one Major
1C--1D--1N--2S--3C--,3H,Second Suit or occasionally a good 3-card stop with a !D shortage
1C--1D--1N--2S--3C--,3S,Second Suit
1C--1D--1N--2S--3C--,3N,To Play; a mild Slam invitation in !C
1C--1D--1N--2S--3C--,4C,inv in !C; very unbal. but with no second suit
1C--1D--1N--2S--3C--,4D,BETA Asking for General Level of Control. Sets !C as Trumps
1C--1D--1N--2S--3C--,4H,Invitational 
1C--1D--1N--2S--3C--,4S,Invitational 
1C--1D--1N--2S--3C--4D--,4H,0-2 ctrls. (A=2 K=1)
1C--1D--1N--2S--3C--4D--,4S,3 ctrls. (A=2 K=1)
1C--1D--1N--2S--3C--4D--,4N,3 ctrls. (A=2 K=1)
1C--1D--1N--2S--3C--4D--,5C,4 ctrls. (A=2 K=1)
1C--1D--1N--2S--3C--4D--,5D,5 ctrls. (A=2 K=1)
1C--1D--1N--2S--3C--4D--,5H,6 ctrls. (A=2 K=1)
1C--1D--1N--2S--3C--4D--,5S,7 ctrls. (A=2 K=1)
1C--1D--1N--2N--,3C,Break of the Transfer; 3+ cards in !D; Max. Range
1C--1D--1N--2N--,3D,Accepts Transfer
1C--1D--1N--2N--3C--,3D,To Play
1C--1D--1N--2N--3C--,3H,Second Suit
1C--1D--1N--2N--3C--,3S,Second Suit
1C--1D--1N--2N--3C--,3N,To Play; a mild slam invitation in !D
1C--1D--1N--2N--3C--,4C,BETA Asking for General Level of Control
1C--1D--1N--2N--3C--,4H,Invitational 
